id,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
989815,4916,[CHI],and then I hafta go poop.,1.0,,59.0
989826,4916,[CHI],Mommy do you really like those?,1.0,,59.0
989839,4916,[CAR],I really do.,,,59.0
989847,4916,[CAR],those were good Thanksgiving pictures.,,,59.0
989856,4916,[CHI],how much people do you think liked them?,-1.0,other,59.0
989867,4916,[CAR],Jean liked them.,,,59.0
989877,4916,[CAR],and Lyle liked them.,,,59.0
989889,4916,[CAR],and I know Daddy liked them.,,,59.0
989899,4916,[CAR],where are you going?,,,59.0
989909,4916,[CHI],I hafta go poop.,1.0,,59.0
989921,4916,[CHI],you can't go down there unless you get your bluejeans on.,1.0,,59.0
989931,4916,[CAR],I can go down right now.,,,59.0
989940,4916,[CHI],you don't got no bluejeans on.,-1.0,determiner,59.0
989949,4916,[CAR],I know.,,,59.0
989960,4916,[CAR],I'm just going down for a second.,,,59.0
989969,4916,[CAR],we both hafta go to the dentist in January.,,,59.0
989983,4916,[CHI],you got to go in January.,1.0,,59.0
989988,4916,[CHI],January is when the baby's getting born.,1.0,,59.0
989998,4916,[CAR],in February.,,,59.0
990009,4916,[CHI],oh yeah Mom I didn't know farmers would let robins sit in barns.,1.0,,59.0
990018,4916,[CAR],some do.,,,59.0
990026,4916,[CHI],huh?,,,59.0
990036,4916,[CAR],some do.,,,59.0
990047,4916,[CHI],of_course like Joe he useta run a farm a neat farm too.,1.0,,59.0
990058,4916,[CAR],yeah.,,,59.0
990064,4916,[CHI],I thought it was neat farm.,-1.0,determiner,59.0
990073,4916,[CAR],it looks like some birds have eaten some of the bread.,,,59.0
990083,4916,[CHI],I wanna see.,1.0,,59.0
990089,4916,[CHI],could I see?,1.0,,59.0
990098,4916,[CAR],sure go look.,,,59.0
990116,4916,[CHI],you mean some of the birds had a Thanksgiving.,-1.0,determiner,59.0
990125,4916,[CAR],huh?,,,59.0
990134,4916,[CHI],one bird had a Thanksgiving when he ate our breads.,-1.0,plural,59.0
990149,4916,[CAR],uhhuh see that number fifteen Abe?,,,59.0
990159,4916,[CAR],with the yellow circle around it?,,,59.0
990171,4916,[CHI],I can't see a yellow circle.,1.0,,59.0
990182,4916,[CAR],I mean a yellow square.,,,59.0
990192,4916,[CHI],uhhuh.,,,59.0
990201,4916,[CAR],guess whose birthday that is.,,,59.0
990213,4916,[CHI],mine.,,,59.0
990224,4916,[CHI],how many more days?,1.0,,59.0
990233,4916,[CAR],seventeen.,,,59.0
990238,4916,[CHI],oh.,,,59.0
990248,4916,[CAR],what would you do if I stole all your gifts?,,,59.0
990259,4916,[CHI],I'd punch you.,1.0,,59.0
990269,4916,[CAR],I better not do it then.,,,59.0
990282,4916,[CHI],hey Mommy hey Daddy what did they say about Karen?,1.0,,59.0
990295,4916,[CAR],she can't come.,,,59.0
990306,4916,[CAR],know why?,,,59.0
990316,4916,[CHI],it costs too much.,1.0,,59.0
990324,4916,[CAR],uhhuh.,,,59.0
990329,4916,[CHI],why didn't they pay for Karen and then Karen only goes?,-1.0,tense_aspect,59.0
990338,4916,[CAR],well I suggested that.,,,59.0
990347,4916,[CAR],but it still costs too much.,,,59.0
990354,4916,[CHI],hey!,,,59.0
990361,4916,[CHI],there's thread in my cereal.,1.0,,59.0
990374,4916,[CHI],I'll show you a piece of thread.,1.0,,59.0
990384,4916,[CAR],Grandma said.,,,59.0
990390,4916,[CAR],I spent all my money on as gifts.,,,59.0
990398,4916,[CAR],and I don't have any left to let Karen fly up.,,,59.0
990410,4916,[CHI],is that true?,1.0,,59.0
990421,4916,[CAR],yeah.,,,59.0
990432,4916,[CHI],hey Mommy.,1.0,,59.0
990439,4916,[CAR],yeah.,,,59.0
990448,4916,[CHI],we can put this up after we're done eating.,1.0,,59.0
990457,4916,[CAR],uhhuh which do you think Mike would like?,,,59.0
990467,4916,[CAR],a cowboy jacket or a zebra robe?,,,59.0
990478,4916,[CHI],probably one of those zebra robes and a cowboy jacket.,1.0,,59.0
990489,4916,[CAR],no it hasta one or the other.,,,59.0
990502,4916,[CHI],how about a cowboy jacket like the one I have?,1.0,,59.0
990512,4916,[CAR],do you think he'd like it?,,,59.0
990526,4916,[CHI],except with a different kind of material.,1.0,,59.0
990542,4916,[CHI],because he likes softest material.,-1.0,"determiner, other",59.0
990550,4916,[CAR],oh Abe.,,,59.0
990556,4916,[CHI],I can't talk with my mouth full.,1.0,,59.0
990567,4916,[CHI],I can't talk now.,1.0,,59.0
990576,4916,[CHI],I forgot.,1.0,,59.0
990586,4916,[CHI],I can't laugh with my mouth full.,1.0,,59.0
990596,4916,[CHI],I can't drink with my mouth full.,1.0,,59.0
990606,4916,[CHI],and I can't eat with my mouth full.,1.0,,59.0
990615,4916,[CAR],oh.,,,59.0
990621,4916,[CHI],Mom how do you think Santa could sneak into our house?,1.0,,59.0
990642,4916,[CAR],he has magical powers.,,,59.0
990649,4916,[CHI],no he doesn't.,1.0,,59.0
990652,4916,[CHI],he has real sneak shoes or slippers.,1.0,,59.0
990666,4916,[CHI],real quiet shoes.,1.0,,59.0
990675,4916,[CAR],I think I'll stay up real late this year and see if I can see Santa when he comes to our house.,,,59.0
990691,4916,[CHI],Santa gots real magical powers if you look up he'll be up down.,-1.0,tense_aspect,59.0
990696,4916,[CHI],if you look down he'll be up.,1.0,,59.0
990705,4916,[CHI],so you better not stay up.,1.0,,59.0
990720,4916,[CHI],because if he sees you he'll give you a spanking.,1.0,,59.0
990731,4916,[CAR],if he sees me he won't leave any presents for anybody.,,,59.0
990740,4916,[CAR],that'd be okay.,,,59.0
990749,4916,[CHI],no he wouldn't.,1.0,,59.0
990760,4916,[CHI],he would just leave not presents for you.,-1.0,determiner,59.0
990771,4916,[CAR],oh should we leave him a carrot to eat?,,,59.0
990785,4916,[CHI],I don't know.,1.0,,59.0
990794,4916,[CHI],but when is it gonna be Easter?,1.0,,59.0
990806,4916,[CAR],I hope he doesn't bring the reindeer in the house.,,,59.0
990817,4916,[CAR],they'd make a real mess.,,,59.0
990828,4916,[CHI],or leave footprints.,1.0,,59.0
990838,4916,[CHI],or go tee_tee on the floor.,0.0,,59.0
990848,4916,[CHI],Mom where did you see the Christmas decorations?,1.0,,59.0
990860,4916,[CAR],in Dayton's.,,,59.0
990868,4916,[CHI],how much do they cost?,1.0,,59.0
990872,4916,[CAR],I can't remember.,,,59.0
990882,4916,[CAR],they also had some beautiful wreaths that we can make.,,,59.0
990902,4916,[CHI],how would how could we make them?,1.0,,59.0
990912,4916,[CAR],it's a kit.,,,59.0
990924,4916,[CHI],did they give you the thread and needle?,1.0,,59.0
990934,4916,[CHI],and did they give the package of the shapes?,1.0,,59.0
990946,4916,[CAR],uhhuh.,,,59.0
990958,4916,[CHI],so you could sew them?,0.0,,59.0
990973,4916,[CAR],uhhuh.,,,59.0
990983,4916,[CHI],remember that Christmas wrapper that we useta have or have?,1.0,,59.0
990995,4916,[CHI],we could use that to wrap our presents.,1.0,,59.0
991009,4916,[CAR],good idea.,,,59.0
991021,4916,[CHI],we could buy some ribbon or wrap it with string.,1.0,,59.0
991028,4916,[CHI],and we could also make bows.,1.0,,59.0
991037,4916,[CAR],there's a bug!,,,59.0
991044,4916,[CAR],climbing up the wall by Abe's pictures.,,,59.0
991054,4916,[CHI],which picture was it gonna go under?,1.0,,59.0
939305,4741,[CHI],Mommy make some tacos please.,1.0,,33.0
939310,4741,[CAR],will you help me make them?,,,33.0
939322,4741,[CHI],uhhuh.,,,33.0
939333,4741,[CAR],okay.,,,33.0
939343,4741,[CAR],look at the caterpillars.,,,33.0
939356,4741,[CAR],they really like those leaves.,,,33.0
939367,4741,[CAR],uhhuh see all that poop on the bottom?,,,33.0
939376,4741,[CAR],they must be eating something.,,,33.0
939387,4741,[CHI],Mom they pooping?,-1.0,auxiliary,33.0
939397,4741,[CAR],uhhuh.,,,33.0
939407,4741,[CHI],what they are pooping Mom?,-1.0,auxiliary,33.0
939421,4741,[CAR],those caterpillars eat those sunflower leaves.,,,33.0
939432,4741,[CAR],and then they poop are they?,,,33.0
939443,4741,[CHI],uhhuh.,,,33.0
939455,4741,[CAR],I guess they are.,,,33.0
939465,4741,[CHI],Daddy you put my new shoes on?,-1.0,auxiliary,33.0
939479,4741,[CAR],you wanna put your shoes on?,,,33.0
939492,4741,[CHI],uhhuh Daddy you put them on.,1.0,,33.0
939502,4741,[CAR],okay I'll put them on.,,,33.0
939515,4741,[CHI],Daddy.,,,33.0
939526,4741,[CAR],uhhuh.,,,33.0
939537,4741,[CHI],you got bigger shoes and I got bigger shoes also.,1.0,,33.0
939550,4741,[CAR],uhhuh we both have bigger shoes.,,,33.0
939560,4741,[CAR],what about mine?,,,33.0
939569,4741,[CHI],you have bigger shoes also like mine right there.,1.0,,33.0
939578,4741,[CAR],uhhuh do you know what they're called?,,,33.0
939589,4741,[CHI],uhhuh.,,,33.0
939595,4741,[CAR],waffle stompers.,,,33.0
939606,4741,[CHI],oh.,,,33.0
939621,4741,[CAR],was the man nice at the store where you bought your shoes?,,,33.0
939636,4741,[CHI],uhhuh.,,,33.0
939647,4741,[CAR],remember when he touched your feet?,,,33.0
939657,4741,[CHI],huh?,,,33.0
939663,4741,[CAR],remember when the man touched your toes?,,,33.0
939677,4741,[CHI],hunhunh.,,,33.0
939688,4741,[CAR],don't you remember when he felt your toes to make sure that your shoes were the right size?,,,33.0
939706,4741,[CHI],hunhunh.,,,33.0
939716,4741,[CAR],why did you get these shoes Abe?,,,33.0
939727,4741,[CHI],because I want those brown shoes.,-1.0,tense_aspect,33.0
939739,4741,[CAR],oh you know what?,,,33.0
939749,4741,[CHI],uhhuh Daddy?,1.0,,33.0
939760,4741,[CAR],we hafta be careful with these shoes don't we?,,,33.0
939774,4741,[CHI],uhhuh.,,,33.0
939785,4741,[CAR],what were you going to say?,,,33.0
939793,4741,[CAR],go ahead and tell me.,,,33.0
939803,4741,[CHI],I said uhhuh.,1.0,,33.0
939814,4741,[CAR],oh.,,,33.0
939821,4741,[CHI],I wanna taste of flour Daddy.,0.0,,33.0
939837,4741,[CHI],this is a right leg.,1.0,,33.0
939851,4741,[CHI],and this is a foot leg.,1.0,,33.0
939864,4741,[CAR],this is a right leg?,,,33.0
939876,4741,[CHI],uhhuh that's a right leg.,1.0,,33.0
939887,4741,[CAR],this is a right leg?,,,33.0
939897,4741,[CHI],uhhuh.,,,33.0
939907,4741,[CAR],one's right and one's left?,,,33.0
939912,4741,[CHI],uhhuh Mom I have a piece okay?,-1.0,auxiliary,33.0
939922,4741,[CHI],Mom I have a piece okay?,-1.0,auxiliary,33.0
939934,4741,[CAR],I'm going to run out in the garden and get some onions and tomatoes.,,,33.0
939944,4741,[CHI],I'm gonna go out there with you.,1.0,,33.0
939956,4741,[CAR],you are?,,,33.0
939965,4741,[CHI],uhhuh.,,,33.0
939975,4741,[CAR],you're going out to help Mom huh?,,,33.0
939987,4741,[CHI],uhhuh I don't wanna stay with you.,1.0,,33.0
939999,4741,[CAR],you don't wanna stay with me?,,,33.0
940010,4741,[CHI],uhuh.,,,33.0
940020,4741,[CAR],on man.,,,33.0
940026,4741,[CAR],did Abe pick an onion?,,,33.0
940037,4741,[CHI],uhhuh.,,,33.0
940042,4741,[CAR],let me see.,,,33.0
940054,4741,[CHI],you hafta cut this.,1.0,,33.0
940066,4741,[CAR],I hafta cut it?,,,33.0
940079,4741,[CHI],uhhuh.,,,33.0
940091,4741,[CAR],you know what else I hafta cut?,,,33.0
940101,4741,[CHI],uhhuh.,,,33.0
940112,4741,[CAR],tomatoes.,,,33.0
940124,4741,[CHI],uhhuh.,,,33.0
940129,4741,[CAR],cheese.,,,33.0
940143,4741,[CHI],uhhuh.,,,33.0
940154,4741,[CAR],and lettuce.,,,33.0
940166,4741,[CHI],uhhuh and that.,1.0,,33.0
940178,4741,[CAR],uhhuh I hafta cut that onion too.,,,33.0
940187,4741,[CHI],Mom they still eating?,0.0,,33.0
940205,4741,[CHI],Mom they still eating?,0.0,,33.0
940218,4741,[CHI],Mommy they still eating these?,0.0,,33.0
940227,4741,[CAR],what?,,,33.0
940235,4741,[CHI],Mommy they still eating those?,0.0,,33.0
940250,4741,[CAR],the onion?,,,33.0
940264,4741,[CHI],uhhuh I mean those those things.,1.0,,33.0
940281,4741,[CAR],oh yeah the caterpillars are still eating sunflower leaves.,,,33.0
940297,4741,[CAR],we'll go out and pick them some more later okay?,,,33.0
940310,4741,[CHI],okay.,,,33.0
940323,4741,[CAR],Abe picked a huge tomato too.,,,33.0
940330,4741,[CAR],good.,,,33.0
940350,4741,[CAR],we're going to use that in the tacos if it's okay with you.,,,33.0
940365,4741,[CAR],is it okay?,,,33.0
940381,4741,[CHI],uhhuh it's okay with me.,1.0,,33.0
940397,4741,[CAR],these are such tiny little onions.,,,33.0
940415,4741,[CHI],that mine?,0.0,,33.0
940427,4741,[CAR],uhhuh no Daddy has yours.,,,33.0
940438,4741,[CHI],oh that yours?,0.0,,33.0
940451,4741,[CHI],that yours?,0.0,,33.0
940466,4741,[CAR],this is for the taco meat.,,,33.0
940480,4741,[CHI],why you making tacos?,0.0,,33.0
940492,4741,[CAR],I thought you'd like them.,,,33.0
940504,4741,[CHI],I like tacos tacos tacos tacos!,1.0,,33.0
940523,4741,[CAR],who told you that?,,,33.0
940540,4741,[CHI],my Daddy told it.,-1.0,object,33.0
940548,4741,[CAR],he did?,,,33.0
940560,4741,[CHI],uhhuh Mom how that comed off?,-1.0,"auxiliary, tense_aspect",33.0
940574,4741,[CAR],hm?,,,33.0
940586,4741,[CHI],how that comed off?,-1.0,"auxiliary, tense_aspect",33.0
940600,4741,[CAR],it came off and I put it in there.,,,33.0
940616,4741,[CHI],you put it all in there?,1.0,,33.0
940631,4741,[CHI],you put it all in there?,1.0,,33.0
940644,4741,[CAR],all the popper.,,,33.0
940657,4741,[CHI],what's that Mommy?,1.0,,33.0
940668,4741,[CHI],what's that Mommy?,1.0,,33.0
940680,4741,[CAR],chili powder.,,,33.0
940690,4741,[CAR],and I put way too much in there.,,,33.0
940705,4741,[CHI],how'd you put some a_lot_of money in there Mom?,1.0,,33.0
940720,4741,[CAR],a_lot_of chili powder.,,,33.0
940731,4741,[CHI],Mom you put that in there.,1.0,,33.0
940742,4741,[CAR],a_lot_of salt.,,,33.0
940753,4741,[CHI],Mom that's not all.,1.0,,33.0
940764,4741,[CHI],Mom that's not all.,1.0,,33.0
940778,4741,[CHI],that's not all.,1.0,,33.0
940789,4741,[CHI],what's that Mom?,1.0,,33.0
940800,4741,[CHI],what's what's why that's meat for tacos?,-1.0,auxiliary,33.0
940814,4741,[CHI],Mom why that's meat for tacos?,-1.0,auxiliary,33.0
940828,4741,[CAR],that's to make our tacos Abe.,,,33.0
940839,4741,[CHI],uhhuh Mom I can't believe that.,1.0,,33.0
940851,4741,[CAR],you can't believe what?,,,33.0
940865,4741,[CHI],Mom Mom I saw a big big big eagle.,1.0,,33.0
940881,4741,[CAR],you saw a big eagle huh?,,,33.0
940894,4741,[CHI],uhhuh.,,,33.0
940900,4741,[CAR],while we were shopping right?,,,33.0
940916,4741,[CHI],uhhuh I still can't believe that.,1.0,,33.0
940926,4741,[CAR],did he say anything to you?,,,33.0
940939,4741,[CHI],uhuh I said no!,1.0,,33.0
940952,4741,[CAR],how come?,,,33.0
940964,4741,[CHI],I just said no!,1.0,,33.0
940973,4741,[CHI],I don't want a woodpecker peck on me.,-1.0,tense_aspect,33.0
940993,4741,[CAR],I don't either.,,,33.0
941005,4741,[CAR],what makes you think a woodpecker would peck on you?,,,33.0
941026,4741,[CHI],I get a hole in my hole in my mouth and my nose and my eyes and here and here and here and here and here and here and here and here and here and here.,1.0,,33.0
941067,4741,[CAR],you'd be a holey Abe wouldn't you?,,,33.0
941080,4741,[CHI],uhhuh and then I can't walk when them peck holes on me.,-1.0,verb,33.0
941092,4741,[CAR],not if you had all those holes in you could you?,,,33.0
941112,4741,[CHI],hunhunh and then I can't walk when them peck holes on me.,-1.0,verb,33.0
941129,4741,[CAR],you couldn't walk if you had that many holes?,,,33.0
941139,4741,[CHI],hunhunh.,,,33.0
941160,4741,[CAR],what would happen if you drank water?,,,33.0
941173,4741,[CHI],make all the holes feel good.,1.0,,33.0
941187,4741,[CAR],all the water would come out_of all those holes?,,,33.0
941202,4741,[CAR],like a water fountain?,,,33.0
941214,4741,[CHI],I I blowed that Mommy.,-1.0,tense_aspect,33.0
941226,4741,[CAR],the sugar?,,,33.0
941238,4741,[CAR],the baking powder?,,,33.0
941252,4741,[CHI],the the sugar I blowed the sugar Mom.,-1.0,tense_aspect,33.0
941264,4741,[CHI],why that's yellow Mom?,-1.0,auxiliary,33.0
941279,4741,[CAR],I don't know why this ended up yellow.,,,33.0
941291,4741,[CAR],what are you thinking Abe?,,,33.0
941302,4741,[CAR],will you like tacos made with yellow lard?,,,33.0
941315,4741,[CHI],I also like this goes around and makes these things flat.,1.0,,33.0
941331,4741,[CHI],Mom what's this letter?,1.0,,33.0
941343,4741,[CHI],a e what's two letters?,-1.0,determiner,33.0
941357,4741,[CHI],what's this?,1.0,,33.0
941369,4741,[CHI],what's?,,,33.0
941389,4741,[CHI],Mommy when you're through with?,-1.0,object,33.0
941396,4741,[CHI],don't beater it Mom!,0.0,,33.0
941414,4741,[CAR],I'm sort_of blending it in.,,,33.0
941445,4741,[CHI],you cut those.,1.0,,33.0
941457,4741,[CAR],I'm going to cut them.,,,33.0
941463,4741,[CHI],cut that onion too.,1.0,,33.0
941475,4741,[CAR],I already cut the onion.,,,33.0
941493,4741,[CHI],huh?,,,33.0
941501,4741,[CAR],I already cut the onion.,,,33.0
941511,4741,[CHI],huh?,,,33.0
941518,4741,[CHI],where the onion at?,-1.0,verb,33.0
941526,4741,[CAR],it's over there on the table all cut up.,,,33.0
941536,4741,[CHI],why that's cut all cut up?,-1.0,other,33.0
941553,4741,[CHI],Dad you should have cut up right there.,-1.0,object,33.0
941563,4741,[CHI],that's the onion I picked.,1.0,,33.0
941575,4741,[CAR],is that the onion you picked?,,,33.0
941586,4741,[CHI],uhhuh Mommy Mommy see Mommy see Mommy see.,1.0,,33.0
941595,4741,[CAR],yes indeed you've gotten into the flour haven't you?,,,33.0
941609,4741,[CHI],Mom Mommy see Mommy see.,1.0,,33.0
941622,4741,[CAR],I don't think that you should get into it any more.,,,33.0
941639,4741,[CHI],why you put some water in there Mom?,-1.0,auxiliary,33.0
941649,4741,[CHI],why you put some water in there Mom?,-1.0,auxiliary,33.0
941665,4741,[CAR],to help mix all of the ingredients together.,,,33.0
941679,4741,[CHI],when you through with that I have a lick of bowl that bowl?,-1.0,"verb, auxiliary, determiner",33.0
941691,4741,[CAR],you wanna lick the bowl?,,,33.0
941702,4741,[CHI],I lick one little piece okay?,-1.0,auxiliary,33.0
941714,4741,[CHI],Mom one big piece.,1.0,,33.0
941721,4741,[CAR],just a second.,,,33.0
941731,4741,[CHI],a bigger piece!,0.0,,33.0
941744,4741,[CHI],not this small piece!,1.0,,33.0
941753,4741,[CAR],here.,,,33.0
941766,4741,[CHI],thank_you.,1.0,,33.0
941779,4741,[CAR],you're welcome how many do you want Dad?,,,33.0
941786,4741,[CAR],how many can I have Abe?,,,33.0
941796,4741,[CHI],one two three four.,0.0,,33.0
941810,4741,[CAR],four.,,,33.0
941827,4741,[CAR],okay I'll have four.,,,33.0
941836,4741,[CHI],Mommy I have one little another lick please.,-1.0,auxiliary,33.0
941854,4741,[CAR],I thought you wanted tacos.,,,33.0
941865,4741,[CHI],huh?,,,33.0
941877,4741,[CAR],I thought you wanted to eat tacos.,,,33.0
941888,4741,[CHI],I have one.,0.0,,33.0
941898,4741,[CHI],I have one.,0.0,,33.0
941912,4741,[CHI],I have one two three four I have Mommy.,0.0,,33.0
941927,4741,[CAR],five tacos?,,,33.0
941939,4741,[CHI],uhhuh.,,,33.0
941954,4741,[CAR],I really don't think you'll eat that many.,,,33.0
941968,4741,[CHI],don't bug me fly.,1.0,,33.0
941977,4741,[CHI],shoo fly don't bother me.,1.0,,33.0
941988,4741,[CAR],shoo fly get out_of here.,,,33.0
942003,4741,[CHI],I catch you.,-1.0,auxiliary,33.0
942013,4741,[CHI],and I cook you.,-1.0,auxiliary,33.0
942024,4741,[CHI],shoo fly.,0.0,,33.0
942037,4741,[CHI],we don't wanna cook some fly.,1.0,,33.0
942048,4741,[CHI],uhhuh we don't wanna cook some fly.,1.0,,33.0
942063,4741,[CHI],not me either I will not fit in the pan.,-1.0,other,33.0
942073,4741,[CHI],I will not fit in the pan Mom.,1.0,,33.0
942085,4741,[CAR],that's right.,,,33.0
942099,4741,[CHI],I'm cutting this Mom.,1.0,,33.0
942114,4741,[CAR],and then what will happen after you cut it?,,,33.0
942128,4741,[CHI],then we don't wanna break it.,1.0,,33.0
942141,4741,[CHI],I don't wanna cook a fly Mom.,1.0,,33.0
942161,4741,[CAR],you don't wanna cook a fly?,,,33.0
942176,4741,[CHI],hunhunh I have one more little taste Mom?,-1.0,auxiliary,33.0
942190,4741,[CHI],I have one little taste?,-1.0,auxiliary,33.0
942206,4741,[CHI],I have a big taste Mom?,-1.0,auxiliary,33.0
942224,4741,[CHI],I have one more little big taste again Mom?,-1.0,auxiliary,33.0
